Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region,Month,Day
Lebanon,33.8547,35.8623,2020-06-30,1778.0,34.0,1183.0,561.0,Eastern Mediterranean,6,30
Liberia,6.4280550000000005,-9.429499,2020-06-30,780.0,36.0,324.0,420.0,Africa,6,30
Liechtenstein,47.14,9.55,2020-06-30,82.0,1.0,81.0,0.0,Europe,6,30
Lithuania,55.1694,23.8813,2020-06-30,1817.0,75.0,1515.0,224.0,Europe,6,30
Luxembourg,49.8153,6.1296,2020-06-30,3789.625,75.0,1665.0,191.0,Europe,6,30
Madagascar,-18.766947,46.869107,2020-06-30,2214.0,20.0,994.0,1200.0,Africa,6,30
Malaysia,4.210483999999999,101.975766,2020-06-30,3789.625,75.0,1665.0,164.0,Western Pacific,6,30
Maldives,3.2028,73.2207,2020-06-30,2361.0,9.0,1665.0,408.0,South-East Asia,6,30
Malta,35.9375,14.3754,2020-06-30,670.0,9.0,640.0,21.0,Europe,6,30
Mauritania,21.0079,-10.9408,2020-06-30,3789.625,75.0,1622.0,1515.0,Africa,6,30
Mauritius,-20.348404,57.552152,2020-06-30,341.0,10.0,326.0,5.0,Africa,6,30
Mexico,23.6345,-102.5528,2020-06-30,3789.625,75.0,1665.0,1515.0,Americas,6,30
Moldova,47.4116,28.3699,2020-06-30,3789.625,75.0,1665.0,1515.0,Europe,6,30
Monaco,43.7333,7.4167,2020-06-30,103.0,4.0,95.0,4.0,Europe,6,30
Mongolia,46.8625,103.8467,2020-06-30,220.0,0.0,176.0,44.0,Western Pacific,6,30
Montenegro,42.708678000000006,19.37439,2020-06-30,548.0,12.0,315.0,221.0,Europe,6,30
Morocco,31.7917,-7.0926,2020-06-30,3789.625,75.0,1665.0,1515.0,Eastern Mediterranean,6,30
Namibia,-22.9576,18.4904,2020-06-30,205.0,0.0,24.0,181.0,Africa,6,30
Nepal,28.1667,84.25,2020-06-30,3789.625,29.0,1665.0,1515.0,South-East Asia,6,30
Netherlands,12.5211,-69.9683,2020-06-30,103.0,3.0,98.0,2.0,Europe,6,30
Netherlands,12.1696,-68.99,2020-06-30,23.0,1.0,19.0,3.0,Europe,6,30
Netherlands,18.0425,-63.0548,2020-06-30,77.0,15.0,62.0,0.0,Europe,6,30
Netherlands,52.1326,5.2913,2020-06-30,3789.625,75.0,0.0,1515.0,Europe,6,30
New Zealand,-40.9006,174.886,2020-06-30,1528.0,22.0,1484.0,22.0,Western Pacific,6,30
Nicaragua,12.865416,-85.207229,2020-06-30,2519.0,75.0,1238.0,1198.0,Americas,6,30
Niger,17.607789,8.081666,2020-06-30,1075.0,67.0,943.0,65.0,Africa,6,30
Nigeria,9.082,8.6753,2020-06-30,3789.625,75.0,1665.0,1515.0,Africa,6,30
North Macedonia,41.6086,21.7453,2020-06-30,3789.625,75.0,1665.0,1515.0,Europe,6,30
Norway,60.472,8.4689,2020-06-30,3789.625,75.0,1665.0,491.0,Europe,6,30
Oman,21.512583,55.92325500000001,2020-06-30,3789.625,75.0,1665.0,1515.0,Eastern Mediterranean,6,30
Pakistan,30.3753,69.3451,2020-06-30,3789.625,75.0,1665.0,1515.0,Eastern Mediterranean,6,30
Panama,8.538,-80.7821,2020-06-30,3789.625,75.0,1665.0,1515.0,Americas,6,30
Papua New Guinea,-6.314993,143.95555,2020-06-30,11.0,0.0,8.0,3.0,Western Pacific,6,30
Paraguay,-23.4425,-58.4438,2020-06-30,2221.0,17.0,1089.0,1115.0,Americas,6,30
Peru,-9.19,-75.0152,2020-06-30,3789.625,75.0,1665.0,1515.0,Americas,6,30
Philippines,12.879721,121.774017,2020-06-30,3789.625,75.0,1665.0,1515.0,Western Pacific,6,30
Poland,51.9194,19.1451,2020-06-30,3789.625,75.0,1665.0,1515.0,Europe,6,30
Portugal,39.3999,-8.2245,2020-06-30,3789.625,75.0,1665.0,1515.0,Europe,6,30
Qatar,25.3548,51.1839,2020-06-30,3789.625,75.0,1665.0,1515.0,Eastern Mediterranean,6,30
Romania,45.9432,24.9668,2020-06-30,3789.625,75.0,1665.0,1515.0,Europe,6,30
Russia,61.52401,105.318756,2020-06-30,3789.625,75.0,1665.0,1515.0,Europe,6,30
Rwanda,-1.9403,29.8739,2020-06-30,1025.0,2.0,447.0,576.0,Africa,6,30
Saint Lucia,13.9094,-60.9789,2020-06-30,19.0,0.0,19.0,0.0,Americas,6,30
Saint Vincent and the Grenadines,12.9843,-61.2872,2020-06-30,29.0,0.0,29.0,0.0,Americas,6,30
San Marino,43.9424,12.4578,2020-06-30,698.0,42.0,656.0,0.0,Europe,6,30
Saudi Arabia,23.885942,45.079162,2020-06-30,3789.625,75.0,1665.0,1515.0,Eastern Mediterranean,6,30
Senegal,14.4974,-14.4524,2020-06-30,3789.625,75.0,1665.0,1515.0,Africa,6,30
Serbia,44.0165,21.0059,2020-06-30,3789.625,75.0,1665.0,1515.0,Europe,6,30
Seychelles,-4.6796,55.492,2020-06-30,81.0,0.0,11.0,70.0,Africa,6,30
Singapore,1.2833,103.8333,2020-06-30,3789.625,26.0,1665.0,1515.0,Western Pacific,6,30
Slovakia,48.669,19.699,2020-06-30,1667.0,28.0,1464.0,175.0,Europe,6,30
Slovenia,46.1512,14.9955,2020-06-30,1600.0,75.0,1384.0,105.0,Europe,6,30
Somalia,5.152149,46.199616,2020-06-30,2924.0,75.0,910.0,1515.0,Eastern Mediterranean,6,30
South Africa,-30.5595,22.9375,2020-06-30,3789.625,75.0,1665.0,1515.0,Africa,6,30
Spain,40.463667,-3.74922,2020-06-30,3789.625,75.0,1665.0,1515.0,Europe,6,30
Sri Lanka,7.873054,80.77179699999998,2020-06-30,2047.0,11.0,1665.0,325.0,South-East Asia,6,30
Sudan,12.8628,30.2176,2020-06-30,3789.625,75.0,1665.0,1515.0,Eastern Mediterranean,6,30
Suriname,3.9193,-56.0278,2020-06-30,515.0,13.0,227.0,275.0,Americas,6,30
Sweden,60.128161,18.643501,2020-06-30,3789.625,75.0,0.0,1515.0,Europe,6,30
Switzerland,46.8182,8.2275,2020-06-30,3789.625,75.0,1665.0,551.0,Europe,6,30
Taiwan*,23.7,121.0,2020-06-30,447.0,7.0,437.0,3.0,Western Pacific,6,30
Tanzania,-6.369028,34.888822,2020-06-30,509.0,21.0,183.0,305.0,Africa,6,30
Thailand,15.870032,100.992541,2020-06-30,3171.0,58.0,1665.0,57.0,South-East Asia,6,30
Togo,8.6195,0.8248,2020-06-30,650.0,14.0,402.0,234.0,Africa,6,30
Trinidad and Tobago,10.6918,-61.2225,2020-06-30,130.0,8.0,113.0,9.0,Americas,6,30
Tunisia,33.886917,9.537499,2020-06-30,1174.0,50.0,1031.0,93.0,Eastern Mediterranean,6,30
Turkey,38.9637,35.2433,2020-06-30,3789.625,75.0,1665.0,1515.0,Europe,6,30
Uganda,1.373333,32.290275,2020-06-30,889.0,0.0,819.0,70.0,Africa,6,30
Ukraine,48.3794,31.1656,2020-06-30,3789.625,75.0,1665.0,1515.0,Europe,6,30
United Arab Emirates,23.424076,53.847818,2020-06-30,3789.625,75.0,1665.0,1515.0,Eastern Mediterranean,6,30
United Kingdom,32.3078,-64.7505,2020-06-30,146.0,9.0,135.0,2.0,Europe,6,30
United Kingdom,19.3133,-81.2546,2020-06-30,200.0,1.0,191.0,8.0,Europe,6,30
United Kingdom,49.3723,-2.3644,2020-06-30,571.0,47.0,512.0,12.0,Europe,6,30
United Kingdom,36.1408,-5.3536,2020-06-30,177.0,0.0,176.0,1.0,Europe,6,30
United Kingdom,54.2361,-4.5481,2020-06-30,336.0,24.0,312.0,0.0,Europe,6,30
United Kingdom,16.742498,-62.187366,2020-06-30,11.0,1.0,10.0,0.0,Europe,6,30
United Kingdom,55.3781,-3.4360000000000004,2020-06-30,3789.625,75.0,0.0,1515.0,Europe,6,30
Uruguay,-32.5228,-55.7658,2020-06-30,936.0,27.0,824.0,85.0,Americas,6,30
US,40.0,-100.0,2020-06-30,3789.625,75.0,1665.0,1515.0,Americas,6,30
Uzbekistan,41.377491,64.585262,2020-06-30,3789.625,26.0,1665.0,1515.0,Europe,6,30
Venezuela,6.4238,-66.5897,2020-06-30,3789.625,51.0,1649.0,1515.0,Americas,6,30
Vietnam,14.058324,108.277199,2020-06-30,355.0,0.0,335.0,20.0,Western Pacific,6,30
Zambia,-13.133897,27.849332,2020-06-30,1594.0,24.0,1329.0,241.0,Africa,6,30
Zimbabwe,-19.015438,29.154857,2020-06-30,591.0,7.0,162.0,422.0,Africa,6,30
Dominica,15.415,-61.371,2020-06-30,18.0,0.0,18.0,0.0,Americas,6,30
Grenada,12.1165,-61.679,2020-06-30,23.0,0.0,23.0,0.0,Americas,6,30
Mozambique,-18.665695,35.529562,2020-06-30,889.0,6.0,0.0,883.0,Africa,6,30
Syria,34.802075,38.99681500000001,2020-06-30,279.0,9.0,0.0,270.0,Eastern Mediterranean,6,30
Timor-Leste,-8.874217,125.727539,2020-06-30,24.0,0.0,0.0,24.0,South-East Asia,6,30
Belize,17.1899,-88.4976,2020-06-30,24.0,2.0,18.0,4.0,Americas,6,30
Laos,19.85627,102.495496,2020-06-30,19.0,0.0,19.0,0.0,Western Pacific,6,30
Libya,26.3351,17.228331,2020-06-30,824.0,24.0,209.0,591.0,Eastern Mediterranean,6,30
West Bank and Gaza,31.9522,35.2332,2020-06-30,2428.0,8.0,451.0,1515.0,Eastern Mediterranean,6,30
Guinea-Bissau,11.8037,-15.1804,2020-06-30,1654.0,24.0,317.0,1313.0,Africa,6,30
Mali,17.570692,-3.996166000000001,2020-06-30,2181.0,75.0,1474.0,591.0,Africa,6,30
Saint Kitts and Nevis,17.357822,-62.782998,2020-06-30,15.0,0.0,15.0,0.0,Americas,6,30
Canada,64.8255,-124.8457,2020-06-30,5.0,0.0,0.0,5.0,Americas,6,30
Canada,64.2823,-135.0,2020-06-30,11.0,0.0,0.0,11.0,Americas,6,30
Kosovo,42.602636,20.902977,2020-06-30,2878.0,51.0,1577.0,1250.0,Europe,6,30
Burma,21.9162,95.956,2020-06-30,299.0,6.0,222.0,71.0,South-East Asia,6,30
United Kingdom,18.2206,-63.0686,2020-06-30,3.0,0.0,3.0,0.0,Europe,6,30
United Kingdom,18.4207,-64.64,2020-06-30,8.0,1.0,7.0,0.0,Europe,6,30
United Kingdom,21.69400000000001,-71.7979,2020-06-30,41.0,2.0,11.0,28.0,Europe,6,30
Botswana,-22.3285,24.6849,2020-06-30,227.0,1.0,28.0,198.0,Africa,6,30
Burundi,-3.3731,29.9189,2020-06-30,170.0,1.0,115.0,54.0,Africa,6,30
Sierra Leone,8.460555000000001,-11.779889,2020-06-30,1462.0,60.0,974.0,428.0,Africa,6,30
Malawi,-13.2543,34.3015,2020-06-30,1224.0,14.0,260.0,950.0,Africa,6,30
United Kingdom,-51.7963,-59.5236,2020-06-30,13.0,0.0,13.0,0.0,Europe,6,30
France,46.8852,-56.3159,2020-06-30,1.0,0.0,1.0,0.0,Europe,6,30
South Sudan,6.877000000000002,31.307,2020-06-30,2007.0,38.0,279.0,1515.0,Africa,6,30
Western Sahara,24.2155,-12.8858,2020-06-30,10.0,1.0,8.0,1.0,Africa,6,30
Sao Tome and Principe,0.1864,6.6131,2020-06-30,714.0,13.0,236.0,465.0,Africa,6,30
Yemen,15.552727,48.516388,2020-06-30,1158.0,75.0,488.0,358.0,Eastern Mediterranean,6,30
Comoros,-11.6455,43.3333,2020-06-30,303.0,7.0,200.0,96.0,Africa,6,30
Tajikistan,38.861,71.2761,2020-06-30,3789.625,52.0,1665.0,1342.0,Europe,6,30
Lesotho,-29.61,28.2336,2020-06-30,27.0,0.0,4.0,23.0,Africa,6,30
Afghanistan,33.93911,67.709953,2020-07-01,3789.625,75.0,1665.0,1515.0,Eastern Mediterranean,7,1
Albania,41.1533,20.1683,2020-07-01,2580.0,65.0,1516.0,999.0,Europe,7,1
Algeria,28.0339,1.6596,2020-07-01,3789.625,75.0,1665.0,1515.0,Africa,7,1
Andorra,42.5063,1.5218,2020-07-01,855.0,52.0,799.0,4.0,Europe,7,1
Angola,-11.2027,17.8739,2020-07-01,291.0,15.0,97.0,179.0,Africa,7,1
Antigua and Barbuda,17.0608,-61.7964,2020-07-01,69.0,3.0,22.0,44.0,Americas,7,1
Argentina,-38.4161,-63.6167,2020-07-01,3789.625,75.0,1665.0,1515.0,Americas,7,1
Armenia,40.0691,45.0382,2020-07-01,3789.625,75.0,1665.0,1515.0,Europe,7,1
Australia,-35.4735,149.0124,2020-07-01,108.0,3.0,105.0,0.0,Western Pacific,7,1
Australia,-33.8688,151.2093,2020-07-01,3211.0,49.0,1665.0,375.0,Western Pacific,7,1
Australia,-12.4634,130.8456,2020-07-01,30.0,0.0,29.0,1.0,Western Pacific,7,1
Australia,-27.4698,153.0251,2020-07-01,1067.0,6.0,1054.0,7.0,Western Pacific,7,1
Australia,-34.9285,138.6007,2020-07-01,443.0,4.0,436.0,3.0,Western Pacific,7,1
Australia,-42.8821,147.3272,2020-07-01,228.0,13.0,215.0,0.0,Western Pacific,7,1
Australia,-37.8136,144.9631,2020-07-01,2303.0,20.0,1665.0,417.0,Western Pacific,7,1
Australia,-31.9505,115.8605,2020-07-01,611.0,9.0,598.0,4.0,Western Pacific,7,1
Austria,47.5162,14.5501,2020-07-01,3789.625,75.0,1665.0,677.0,Europe,7,1
Azerbaijan,40.1431,47.5769,2020-07-01,3789.625,75.0,1665.0,1515.0,Europe,7,1
Bahamas,25.025885,-78.035889,2020-07-01,104.0,11.0,89.0,4.0,Americas,7,1
Bahrain,26.0275,50.55,2020-07-01,3789.625,75.0,1665.0,1515.0,Eastern Mediterranean,7,1
Bangladesh,23.685,90.3563,2020-07-01,3789.625,75.0,1665.0,1515.0,South-East Asia,7,1
Barbados,13.1939,-59.5432,2020-07-01,97.0,7.0,90.0,0.0,Americas,7,1
Belarus,53.7098,27.9534,2020-07-01,3789.625,75.0,1665.0,1515.0,Europe,7,1
Belgium,50.8333,4.469936,2020-07-01,3789.625,75.0,1665.0,1515.0,Europe,7,1
Benin,9.3077,2.3158,2020-07-01,1199.0,21.0,333.0,845.0,Africa,7,1
Bhutan,27.5142,90.4336,2020-07-01,77.0,0.0,50.0,27.0,South-East Asia,7,1
Bolivia,-16.2902,-63.5887,2020-07-01,3789.625,75.0,1665.0,1515.0,Americas,7,1
Bosnia and Herzegovina,43.9159,17.6791,2020-07-01,3789.625,75.0,1665.0,1515.0,Europe,7,1
Brazil,-14.235,-51.9253,2020-07-01,3789.625,75.0,1665.0,1515.0,Americas,7,1
Brunei,4.5353,114.7277,2020-07-01,141.0,3.0,138.0,0.0,Western Pacific,7,1
Bulgaria,42.7339,25.4858,2020-07-01,3789.625,75.0,1665.0,1515.0,Europe,7,1
Burkina Faso,12.2383,-1.5616,2020-07-01,962.0,53.0,838.0,71.0,Africa,7,1
Cabo Verde,16.5388,-23.0418,2020-07-01,1267.0,15.0,629.0,623.0,Africa,7,1
Cambodia,11.55,104.9167,2020-07-01,141.0,0.0,131.0,10.0,Western Pacific,7,1
Cameroon,3.848,11.5021,2020-07-01,3789.625,75.0,1665.0,1515.0,Africa,7,1
Canada,53.9333,-116.5765,2020-07-01,3789.625,75.0,0.0,1515.0,Americas,7,1
Canada,53.7267,-127.6476,2020-07-01,2916.0,75.0,0.0,1515.0,Americas,7,1
Canada,53.7609,-98.8139,2020-07-01,325.0,7.0,0.0,318.0,Americas,7,1
Canada,46.5653,-66.4619,2020-07-01,165.0,2.0,0.0,163.0,Americas,7,1
Canada,53.1355,-57.6604,2020-07-01,261.0,3.0,0.0,258.0,Americas,7,1
Canada,44.682,-63.7443,2020-07-01,1063.0,63.0,0.0,1000.0,Americas,7,1
Canada,51.2538,-85.3232,2020-07-01,3789.625,75.0,0.0,1515.0,Americas,7,1
Canada,46.5107,-63.4168,2020-07-01,27.0,0.0,0.0,27.0,Americas,7,1
Canada,52.9399,-73.5491,2020-07-01,3789.625,75.0,0.0,1515.0,Americas,7,1
Canada,52.9399,-106.4509,2020-07-01,785.0,13.0,0.0,772.0,Americas,7,1
Central African Republic,6.6111,20.9394,2020-07-01,3745.0,47.0,787.0,1515.0,Africa,7,1
Chad,15.4542,18.7322,2020-07-01,866.0,74.0,785.0,7.0,Africa,7,1
Chile,-35.6751,-71.543,2020-07-01,3789.625,75.0,1665.0,1515.0,Americas,7,1
China,31.8257,117.2264,2020-07-01,991.0,6.0,985.0,0.0,Western Pacific,7,1
China,40.1824,116.4142,2020-07-01,923.0,9.0,589.0,325.0,Western Pacific,7,1
China,30.0572,107.874,2020-07-01,582.0,6.0,573.0,3.0,Western Pacific,7,1
China,26.0789,117.9874,2020-07-01,363.0,1.0,359.0,3.0,Western Pacific,7,1
China,35.7518,104.2861,2020-07-01,164.0,2.0,149.0,13.0,Western Pacific,7,1
China,23.3417,113.4244,2020-07-01,1642.0,8.0,1627.0,7.0,Western Pacific,7,1
China,23.8298,108.7881,2020-07-01,254.0,2.0,252.0,0.0,Western Pacific,7,1
China,26.8154,106.8748,2020-07-01,147.0,2.0,145.0,0.0,Western Pacific,7,1
China,19.1959,109.7453,2020-07-01,171.0,6.0,165.0,0.0,Western Pacific,7,1
China,39.549,116.1306,2020-07-01,349.0,6.0,0.0,343.0,Western Pacific,7,1
China,47.862,127.7615,2020-07-01,947.0,13.0,934.0,0.0,Western Pacific,7,1
China,37.8957,114.9042,2020-07-01,1276.0,22.0,0.0,1254.0,Western Pacific,7,1
China,22.3,114.2,2020-07-01,1233.0,7.0,1117.0,109.0,Western Pacific,7,1
China,30.9756,112.2707,2020-07-01,3789.625,75.0,1665.0,0.0,Western Pacific,7,1
China,27.6104,111.7088,2020-07-01,1019.0,4.0,1015.0,0.0,Western Pacific,7,1
China,44.0935,113.9448,2020-07-01,238.0,1.0,237.0,0.0,Western Pacific,7,1
China,32.9711,119.455,2020-07-01,654.0,0.0,654.0,0.0,Western Pacific,7,1
China,27.614,115.7221,2020-07-01,932.0,1.0,931.0,0.0,Western Pacific,7,1
China,43.6661,126.1923,2020-07-01,155.0,2.0,153.0,0.0,Western Pacific,7,1
China,41.2956,122.6085,2020-07-01,155.0,2.0,148.0,5.0,Western Pacific,7,1
China,22.1667,113.55,2020-07-01,46.0,0.0,45.0,1.0,Western Pacific,7,1
China,37.2692,106.1655,2020-07-01,75.0,0.0,75.0,0.0,Western Pacific,7,1
China,35.7452,95.9956,2020-07-01,18.0,0.0,18.0,0.0,Western Pacific,7,1
China,35.1917,108.8701,2020-07-01,320.0,3.0,310.0,7.0,Western Pacific,7,1
China,36.3427,118.1498,2020-07-01,792.0,7.0,785.0,0.0,Western Pacific,7,1
China,31.202,121.4491,2020-07-01,713.0,7.0,677.0,29.0,Western Pacific,7,1
China,37.5777,112.2922,2020-07-01,198.0,0.0,198.0,0.0,Western Pacific,7,1
China,30.6171,102.7103,2020-07-01,595.0,3.0,580.0,12.0,Western Pacific,7,1
China,39.3054,117.323,2020-07-01,198.0,3.0,194.0,1.0,Western Pacific,7,1
China,31.6927,88.0924,2020-07-01,1.0,0.0,1.0,0.0,Western Pacific,7,1
China,41.1129,85.2401,2020-07-01,76.0,3.0,73.0,0.0,Western Pacific,7,1
China,24.974,101.487,2020-07-01,185.0,2.0,183.0,0.0,Western Pacific,7,1
China,29.1832,120.0934,2020-07-01,1269.0,1.0,1267.0,1.0,Western Pacific,7,1
Colombia,4.5709,-74.2973,2020-07-01,3789.625,75.0,1665.0,1515.0,Americas,7,1
Congo (Brazzaville),-0.228,15.8277,2020-07-01,1382.0,41.0,486.0,855.0,Africa,7,1
Congo (Kinshasa),-4.0383,21.7587,2020-07-01,3789.625,75.0,1665.0,1515.0,Africa,7,1
Costa Rica,9.7489,-83.7534,2020-07-01,3753.0,17.0,1516.0,1515.0,Americas,7,1
Cote d'Ivoire,7.54,-5.5471,2020-07-01,3789.625,68.0,1665.0,1515.0,Africa,7,1
Croatia,45.1,15.2,2020-07-01,2831.0,75.0,1665.0,568.0,Europe,7,1
Cuba,21.521757,-77.78116700000002,2020-07-01,2348.0,75.0,1665.0,44.0,Americas,7,1
Cyprus,35.1264,33.4299,2020-07-01,999.0,19.0,833.0,147.0,Europe,7,1
Czechia,49.8175,15.473,2020-07-01,3789.625,75.0,1665.0,1515.0,Europe,7,1
Denmark,61.8926,-6.9118,2020-07-01,187.0,0.0,187.0,0.0,Europe,7,1
Greenland,71.7069,-42.6043,2020-07-01,13.0,0.0,13.0,0.0,Europe,7,1
Denmark,56.2639,9.5018,2020-07-01,3789.625,75.0,1665.0,495.0,Europe,7,1
Djibouti,11.8251,42.5903,2020-07-01,3789.625,55.0,1665.0,99.0,Eastern Mediterranean,7,1
Dominican Republic,18.7357,-70.1627,2020-07-01,3789.625,75.0,1665.0,1515.0,Americas,7,1
Ecuador,-1.8312,-78.1834,2020-07-01,3789.625,75.0,1665.0,1515.0,Americas,7,1
Egypt,26.820553000000004,30.802498,2020-07-01,3789.625,75.0,1665.0,1515.0,Eastern Mediterranean,7,1
El Salvador,13.7942,-88.8965,2020-07-01,3789.625,75.0,1665.0,1515.0,Americas,7,1
Equatorial Guinea,1.6508,10.2679,2020-07-01,2001.0,32.0,515.0,1454.0,Africa,7,1
Eritrea,15.1794,39.7823,2020-07-01,203.0,0.0,56.0,147.0,Africa,7,1
Estonia,58.5953,25.0136,2020-07-01,1989.0,69.0,1665.0,84.0,Europe,7,1
Eswatini,-26.5225,31.4659,2020-07-01,840.0,11.0,418.0,411.0,Africa,7,1
Ethiopia,9.145,40.4897,2020-07-01,3789.625,75.0,1665.0,1515.0,Africa,7,1
Fiji,-17.7134,178.065,2020-07-01,18.0,0.0,18.0,0.0,Western Pacific,7,1
Finland,61.92411,25.748151,2020-07-01,3789.625,75.0,1665.0,208.0,Europe,7,1
France,3.9339,-53.1258,2020-07-01,3789.625,16.0,1602.0,1515.0,Europe,7,1
France,-17.6797,149.4068,2020-07-01,62.0,0.0,60.0,2.0,Europe,7,1
France,16.265,-61.551,2020-07-01,182.0,14.0,157.0,11.0,Europe,7,1
France,-12.8275,45.166244,2020-07-01,2643.0,35.0,1665.0,267.0,Europe,7,1
France,-20.904305,165.618042,2020-07-01,21.0,0.0,21.0,0.0,Europe,7,1
France,-21.1151,55.5364,2020-07-01,528.0,2.0,472.0,54.0,Europe,7,1
France,17.9,-62.8333,2020-07-01,6.0,0.0,6.0,0.0,Europe,7,1
France,18.0708,-63.0501,2020-07-01,43.0,3.0,37.0,3.0,Europe,7,1
France,14.6415,-61.0242,2020-07-01,242.0,14.0,98.0,130.0,Europe,7,1
France,46.2276,2.2137,2020-07-01,3789.625,75.0,1665.0,1515.0,Europe,7,1
Gabon,-0.8037,11.6094,2020-07-01,3789.625,42.0,1665.0,1515.0,Africa,7,1
Gambia,13.4432,-15.3101,2020-07-01,49.0,2.0,27.0,20.0,Africa,7,1
Georgia,42.3154,43.3569,2020-07-01,931.0,15.0,794.0,122.0,Europe,7,1
Germany,51.165691,10.451526,2020-07-01,3789.625,75.0,1665.0,1515.0,Europe,7,1
Ghana,7.9465,-1.0232,2020-07-01,3789.625,75.0,1665.0,1515.0,Africa,7,1
Greece,39.0742,21.8243,2020-07-01,3432.0,75.0,1374.0,1515.0,Europe,7,1
Guatemala,15.7835,-90.2308,2020-07-01,3789.625,75.0,1665.0,1515.0,Americas,7,1
Guinea,9.9456,-9.6966,2020-07-01,3789.625,33.0,1665.0,1025.0,Africa,7,1
Guyana,4.860416000000002,-58.93018000000001,2020-07-01,248.0,13.0,116.0,119.0,Americas,7,1
Haiti,18.9712,-72.2852,2020-07-01,3789.625,75.0,1032.0,1515.0,Americas,7,1
Holy See,41.9029,12.4534,2020-07-01,12.0,0.0,12.0,0.0,Europe,7,1
Honduras,15.2,-86.2419,2020-07-01,3789.625,75.0,1665.0,1515.0,Americas,7,1
Hungary,47.1625,19.5033,2020-07-01,3789.625,75.0,1665.0,857.0,Europe,7,1
Iceland,64.9631,-19.0208,2020-07-01,1825.0,10.0,1665.0,18.0,Europe,7,1
India,20.593684,78.96288,2020-07-01,3789.625,75.0,1665.0,1515.0,South-East Asia,7,1
Indonesia,-0.7893,113.9213,2020-07-01,3789.625,75.0,1665.0,1515.0,South-East Asia,7,1
Iran,32.427908,53.68804599999999,2020-07-01,3789.625,75.0,1665.0,1515.0,Eastern Mediterranean,7,1
Iraq,33.223191,43.679291,2020-07-01,3789.625,75.0,1665.0,1515.0,Eastern Mediterranean,7,1
Ireland,53.1424,-7.6921,2020-07-01,3789.625,75.0,1665.0,375.0,Europe,7,1
Israel,31.046051,34.851612,2020-07-01,3789.625,75.0,1665.0,1515.0,Europe,7,1
Italy,41.87194,12.56738,2020-07-01,3789.625,75.0,1665.0,1515.0,Europe,7,1
Jamaica,18.1096,-77.2975,2020-07-01,707.0,10.0,555.0,142.0,Americas,7,1
Japan,36.204824,138.252924,2020-07-01,3789.625,75.0,1665.0,1299.0,Western Pacific,7,1
Jordan,31.24,36.51,2020-07-01,1133.0,9.0,886.0,238.0,Eastern Mediterranean,7,1
Kazakhstan,48.0196,66.9237,2020-07-01,3789.625,75.0,1665.0,1515.0,Europe,7,1
Kenya,-0.0236,37.9062,2020-07-01,3789.625,75.0,1665.0,1515.0,Africa,7,1
South Korea,35.90775700000001,127.766922,2020-07-01,3789.625,75.0,1665.0,938.0,Western Pacific,7,1
Kuwait,29.31166,47.481766,2020-07-01,3789.625,75.0,1665.0,1515.0,Eastern Mediterranean,7,1
Kyrgyzstan,41.20438,74.766098,2020-07-01,3789.625,66.0,1665.0,1515.0,Europe,7,1
Latvia,56.8796,24.6032,2020-07-01,1121.0,30.0,974.0,117.0,Europe,7,1
Lebanon,33.8547,35.8623,2020-07-01,1788.0,34.0,1223.0,531.0,Eastern Mediterranean,7,1
Liberia,6.4280550000000005,-9.429499,2020-07-01,804.0,37.0,335.0,432.0,Africa,7,1
Liechtenstein,47.14,9.55,2020-07-01,82.0,1.0,81.0,0.0,Europe,7,1
Lithuania,55.1694,23.8813,2020-07-01,1818.0,75.0,1524.0,216.0,Europe,7,1
Luxembourg,49.8153,6.1296,2020-07-01,3789.625,75.0,1665.0,232.0,Europe,7,1
Madagascar,-18.766947,46.869107,2020-07-01,2303.0,22.0,1006.0,1275.0,Africa,7,1
Malaysia,4.210483999999999,101.975766,2020-07-01,3789.625,75.0,1665.0,144.0,Western Pacific,7,1
Maldives,3.2028,73.2207,2020-07-01,2382.0,9.0,1665.0,419.0,South-East Asia,7,1
Malta,35.9375,14.3754,2020-07-01,671.0,9.0,647.0,15.0,Europe,7,1
Mauritania,21.0079,-10.9408,2020-07-01,3789.625,75.0,1665.0,1515.0,Africa,7,1
Mauritius,-20.348404,57.552152,2020-07-01,341.0,10.0,326.0,5.0,Africa,7,1
Mexico,23.6345,-102.5528,2020-07-01,3789.625,75.0,1665.0,1515.0,Americas,7,1
Moldova,47.4116,28.3699,2020-07-01,3789.625,75.0,1665.0,1515.0,Europe,7,1
Monaco,43.7333,7.4167,2020-07-01,103.0,4.0,95.0,4.0,Europe,7,1
Mongolia,46.8625,103.8467,2020-07-01,220.0,0.0,177.0,43.0,Western Pacific,7,1
Montenegro,42.708678000000006,19.37439,2020-07-01,576.0,12.0,315.0,249.0,Europe,7,1
Morocco,31.7917,-7.0926,2020-07-01,3789.625,75.0,1665.0,1515.0,Eastern Mediterranean,7,1
Namibia,-22.9576,18.4904,2020-07-01,285.0,0.0,24.0,261.0,Africa,7,1
Nepal,28.1667,84.25,2020-07-01,3789.625,30.0,1665.0,1515.0,South-East Asia,7,1
Netherlands,12.5211,-69.9683,2020-07-01,103.0,3.0,98.0,2.0,Europe,7,1
Netherlands,12.1696,-68.99,2020-07-01,23.0,1.0,19.0,3.0,Europe,7,1
